"ENT","CON","N_REN","PAREN","SEXO","EDAD","NIV","GRA","P3_5","P3_6","P3_7","P3_8","P3_9_1","P3_9_2","P3_9_3","P3_9_4","P3_9_5","P3_9_6","P3_9_7","P3_9_8","P3_9_9","P3_10","P3_11","P3_12_1","P3_12_2","P3_12_3","P3_12_4","P3_12_5","P3_12_6","P3_12_7","P3_12_8","P3_12A","P3_13","P3_14","P3_15","P3_16","P3_17_1","P3_17_2","P3_17_3","P3_17_4","P3_17_5","P3_17_6","P3_17_7","P3_17_8","P3_18","P3_19_1","P3_19_2","P3_19_3","P3_19_4","P3_19_5","P3_19_6","P3_19_7","P3_19_8","P3_20","P3_21_1","P3_21_2","P3_21_3","P3_21_4","P3_21_5","P3_21_6","P3_21_7","P3_21A","P3_21B","P3_22","P3_23","P3_24","P3_25_1","P3_25_2","P3_25_3","P3_25_4","P3_25_5","P3_26","FACTOR"
"09","09E17757","05","6","2","26","5","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","0","1","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",2305
"09","09E17763","01","1","2","06","1","03","1","1","1","","","","","","","","","","","","1","0","0","1","0","0","0","0","0","3","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","1","0","0","0","0","3","2","01","1","1","0","0","1","0","0","1",18396
"09","09E17837","01","5","1","12","2","06","1","2","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","2","1","1","","","","","","","","","","","0","0","0","0","0","0","0","1","1","1","0","0","1","1","0","0","4","2","04","1","3","0","1","0","0","0","4",4607
"09","09E17837","02","5","2","18","5","03","1","1","1","","","","","","","","","","","","1","1","0","0","1","0","0","0","0","1","1","2","","2","","","","","","","","","05","","","","","","","","","","","","","","","","","","","","","","","","","","","3",4607
"09","09E17837","03","8","1","22","5","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","07","","","","","","","","","","","","","","","","","","","","","","","","","","","3",4607
"09","09E17846","01","1","2","16","5","01","1","1","1","","","","","","","","","","","","1","0","1","1","0","0","0","0","0","2","2","1","1","","","","","","","","","","","","","","","","","","","1","0","1","1","0","0","0","0","2","2","07","1","2","0","1","1","0","0","2",2774
"09","09E17846","02","1","1","18","5","02","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","05","","","","","","","","","","","","","","","","","","","","","","","","","","","2",2774
"09","09E17846","03","1","2","23","5","02","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","05","","","","","","","","","","","","","","","","","","","","","","","","","","","2",2774
"09","09E17866","01","1","2","06","1","02","1","1","1","","","","","","","","","","","","1","0","0","0","1","1","0","0","0","4","2","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","1","0","0","4","2","02","1","1","0","1","0","0","0","1",5851
"09","09E17866","02","1","2","07","2","01","1","1","1","","","","","","","","","","","","1","0","0","0","1","1","0","0","0","4","2","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","1","0","0","4","2","03","1","1","0","1","0","0","1","1",5851
"09","09E17866","03","6","1","26","5","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","07","","","","","","","","","","","","","","","","","","","","","","","","","","","5",5851
"09","09E17866","04","8","2","26","5","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","07","","","","","","","","","","","","","","","","","","","","","","","","","","","5",5851
"09","09E17881","01","1","1","26","5","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","0","0","0","0","1","0","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","3",16935
"09","09E17921","01","3","1","04","0","00","2","","","","","","","","","","","","","","","","","","","","","","","","","1","2","","","","","","","","","","","","","","","","","","","2","1","0","0","1","0","0","0","1","1","07","1","1","0","1","0","0","0","1",14
"09","09E17921","02","3","1","05","1","03","1","2","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","3","1","2","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","06","1","4","0","1","0","0","0","1",14
"09","09E17921","03","7","1","09","2","03","1","2","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","2","1","2","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","2","08","1","2","0","1","0","0","0","1",14
"09","09E17921","04","7","2","09","2","01","2","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","2","0","0","0","0","0","0","1","","","08","2","","1","0","0","0","0","4",14
"09","09E17921","05","7","2","12","2","05","1","2","1","","","","","","","","","","","","1","1","0","0","0","0","0","0","0","1","1","1","2","","","","","","","","","","","","","","","","","","","1","1","0","0","0","0","0","0","1","1","08","2","","0","1","0","0","0","1",14
"09","09E17921","06","7","1","15","3","02","1","2","1","","","","","","","","","","","","1","1","0","0","0","0","0","0","0","1","1","1","2","","","","","","","","","","","","","","","","","","","1","1","0","0","0","0","0","0","1","1","04","2","","0","1","0","0","0","3",14
"09","09E17921","07","5","2","16","5","01","1","1","1","","","","","","","","","","","","1","1","0","0","0","0","0","0","0","1","1","1","1","","","","","","","","","","","","","","","","","","","1","1","0","0","0","0","0","0","1","1","04","2","","0","1","0","0","0","3",14
"09","09E17921","08","7","2","25","3","01","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","07","","","","","","","","","","","","","","","","","","","","","","","","","","","5",14
"09","09E17921","09","7","1","29","5","02","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","01","","","","","","","","","","","","","","","","","","","","","","","","","","","5",14
"09","09E17921","10","7","2","29","7","04","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","03","","","","","","","","","","","","","","","","","","","","","","","","","","","5",14
"09","09E17940","01","3","1","10","2","05","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","3","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","3","02","1","1","0","1","0","0","0","4",1668
"09","09E17940","02","3","1","15","3","02","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","07","","","","","","","","","","","","","","","","","","","","","","","","","","","5",1668
"09","09E17940","03","5","1","20","5","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","0","0","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",1668
"09","09E17940","04","8","1","25","5","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","07","","","","","","","","","","","","","","","","","","","","","","","","","","","5",1668
"09","09E17968","01","1","1","03","0","00","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","0","0","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",20566
"09","09E17968","02","1","2","21","5","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","05","","","","","","","","","","","","","","","","","","","","","","","","","","","1",20566
"09","09E17992","01","7","1","25","6","01","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","5",25477
"09","09E17992","02","8","2","25","7","01","1","1","1","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","4","2","1","1","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","4","2","07","2","","0","1","1","0","0","1",25477
"09","09E18089","01","2","2","06","1","03","1","1","1","","","","","","","","","","","","1","0","1","0","0","0","0","0","0","2","1","1","1","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","0","2","1","02","1","2","0","1","1","0","0","3",4598
"09","09E18089","02","2","2","10","2","04","1","1","1","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","2","1","1","1","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","0","2","1","01","1","1","0","1","0","0","0","3",4598
"09","09E18089","03","2","1","12","2","05","1","1","1","","","","","","","","","","","","1","1","0","0","1","0","0","0","0","1","1","1","1","","","","","","","","","","","","","","","","","","","1","1","0","0","1","0","0","0","1","1","02","2","","0","1","0","0","0","3",4598
"09","09E18089","04","5","2","29","3","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","04","","","","","","","","","","","","","","","","","","","","","","","","","","","5",4598
"09","09E18095","01","1","2","08","2","02","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","1","0","0","4","1","10","1","1","0","1","1","0","0","1",5004
"09","09E18095","02","1","2","12","2","06","1","1","1","","","","","","","","","","","","1","1","0","0","1","0","0","0","0","1","4","1","1","","","","","","","","","","","","","","","","","","","1","1","0","0","0","0","0","0","1","4","04","1","3","0","1","0","0","0","1",5004
"09","09E18095","03","1","2","17","5","02","1","1","1","","","","","","","","","","","","1","1","0","0","0","0","0","0","0","1","4","1","1","","","","","","","","","","","","","","","","","","","1","1","0","0","0","0","0","0","1","4","07","2","","0","1","0","0","0","1",5004
"09","09E18098","01","8","1","29","7","05","1","2","2","2","","","","","","","","","","07","","","","","","","","","","","","1","2","","","","","","","","","","","","","","","","","","","1","1","0","0","1","0","0","0","4","1","06","2","","0","1","0","0","0","4",14255
"09","09E18101","01","8","1","24","5","03","1","2","1","","","","","","","","","","","","1","0","0","1","0","0","0","0","0","3","2","2","","1","0","0","0","0","1","0","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","5",39569
"10","06E13087","01","1","2","18","5","03","1","2","1","","","","","","","","","","","","1","0","1","1","1","0","0","0","0","2","2","1","2","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","4","2","12","2","","0","1","1","0","0","1",2148
"10","06E13154","01","1","1","09","2","04","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","2","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","2","03","1","1","0","1","0","0","0","1",2349
"10","06E13154","02","1","1","14","3","01","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","2","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","2","02","2","","0","1","0","0","0","1",2349
"10","06E13188","01","1","2","03","0","00","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","2",3937
"10","06E13188","02","1","2","06","1","02","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","06","1","1","0","1","0","0","0","1",3937
"10","06E13213","01","1","1","04","0","00","1","1","1","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","4","1","02","1","1","0","1","0","0","0","1",3937
"10","06E13213","02","1","1","09","2","03","1","1","1","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","2","1","1","1","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","2","1","03","1","2","0","1","1","0","0","3",3937
"10","06E13298","01","1","1","06","1","03","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","02","1","1","0","1","0","0","0","1",1521
