Near Children Support ID,Near Children Support,Near Doctor Support ID,Near Doctor Support,Near Work Support ID,Near Work Support,Near Money Support ID,Near Money Support,Age Range ID,Age Range,Sex ID,Sex,Population
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,4,15 to 19 years,2,Mujer,1198
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,5,20 to 24 years,1,Hombre,1401
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,5,20 to 24 years,2,Mujer,1271
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,6,25 to 29 years,1,Hombre,12976
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,6,25 to 29 years,2,Mujer,7781
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,7,30 to 34 years,1,Hombre,1486
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,7,30 to 34 years,2,Mujer,3776
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,8,35 to 39 years,1,Hombre,3633
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,8,35 to 39 years,2,Mujer,7551
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,9,40 to 44 years,1,Hombre,1019
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,9,40 to 44 years,2,Mujer,1672
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,10,45 to 49 years,1,Hombre,1198
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,10,45 to 49 years,2,Mujer,291
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,11,50 to 54 years,1,Hombre,683
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,11,50 to 54 years,2,Mujer,1837
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,12,55 to 59 years,1,Hombre,1306
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,12,55 to 59 years,2,Mujer,766
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,13,60 to 64 years,1,Hombre,685
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,13,60 to 64 years,2,Mujer,359
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,3,Fácil Conseguirla,4,Muy Fácil Conseguirla,6,25 to 29 years,1,Hombre,228
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),5,20 to 24 years,2,Mujer,471
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),6,25 to 29 years,1,Hombre,302
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),7,30 to 34 years,1,Hombre,1377
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),8,35 to 39 years,1,Hombre,215
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),8,35 to 39 years,2,Mujer,164
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),9,40 to 44 years,2,Mujer,201
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),11,50 to 54 years,1,Hombre,2789
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),12,55 to 59 years,1,Hombre,623
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),14,65 to 69 years,1,Hombre,1401
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,4,Muy Fácil Conseguirla,3,Fácil Conseguirla,8,35 to 39 years,1,Hombre,412
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),1,Imposible Conseguirla,7,30 to 34 years,1,Hombre,398
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),1,Imposible Conseguirla,14,65 to 69 years,1,Hombre,153
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),2,Difícil Conseguirla,5,20 to 24 years,1,Hombre,2929
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),2,Difícil Conseguirla,5,20 to 24 years,2,Mujer,368
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),2,Difícil Conseguirla,6,25 to 29 years,1,Hombre,204
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),2,Difícil Conseguirla,7,30 to 34 years,1,Hombre,659
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),2,Difícil Conseguirla,8,35 to 39 years,1,Hombre,235
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),2,Difícil Conseguirla,8,35 to 39 years,2,Mujer,366
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),2,Difícil Conseguirla,9,40 to 44 years,1,Hombre,1005
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),2,Difícil Conseguirla,11,50 to 54 years,2,Mujer,306
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),2,Difícil Conseguirla,12,55 to 59 years,2,Mujer,150
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),2,Difícil Conseguirla,14,65 to 69 years,1,Hombre,116
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,4,15 to 19 years,1,Hombre,998
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,4,15 to 19 years,2,Mujer,1353
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,20 to 24 years,1,Hombre,1776
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,20 to 24 years,2,Mujer,1541
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,6,25 to 29 years,1,Hombre,4875
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,6,25 to 29 years,2,Mujer,765
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,7,30 to 34 years,1,Hombre,2175
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,7,30 to 34 years,2,Mujer,1028
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,8,35 to 39 years,1,Hombre,1667
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,8,35 to 39 years,2,Mujer,1096
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,9,40 to 44 years,1,Hombre,880
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,9,40 to 44 years,2,Mujer,106
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,10,45 to 49 years,1,Hombre,2184
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,10,45 to 49 years,2,Mujer,467
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,11,50 to 54 years,1,Hombre,259
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,11,50 to 54 years,2,Mujer,190
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,15,70 to 74 years,1,Hombre,436
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,6,25 to 29 years,2,Mujer,1800
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,8,35 to 39 years,1,Hombre,133
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),5,Ni Fácil ni Difícil Conseguirla (espontánea),4,15 to 19 years,1,Hombre,997
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),5,Ni Fácil ni Difícil Conseguirla (espontánea),5,20 to 24 years,1,Hombre,599
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),5,Ni Fácil ni Difícil Conseguirla (espontánea),6,25 to 29 years,1,Hombre,137
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),5,Ni Fácil ni Difícil Conseguirla (espontánea),6,25 to 29 years,2,Mujer,153
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),5,Ni Fácil ni Difícil Conseguirla (espontánea),7,30 to 34 years,1,Hombre,1082
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),5,Ni Fácil ni Difícil Conseguirla (espontánea),7,30 to 34 years,2,Mujer,938
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),5,Ni Fácil ni Difícil Conseguirla (espontánea),8,35 to 39 years,1,Hombre,1033
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),5,Ni Fácil ni Difícil Conseguirla (espontánea),8,35 to 39 years,2,Mujer,1123
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),5,Ni Fácil ni Difícil Conseguirla (espontánea),9,40 to 44 years,1,Hombre,18
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),5,Ni Fácil ni Difícil Conseguirla (espontánea),10,45 to 49 years,1,Hombre,611
5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),5,Ni Fácil ni Difícil Conseguirla (espontánea),13,60 to 64 years,2,Mujer,659
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,1,Imposible Conseguirla,1,Imposible Conseguirla,6,25 to 29 years,2,Mujer,269
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,1,Imposible Conseguirla,1,Imposible Conseguirla,10,45 to 49 years,2,Mujer,189
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,8,35 to 39 years,1,Hombre,85
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,11,50 to 54 years,2,Mujer,372
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,12,55 to 59 years,1,Hombre,129
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,6,25 to 29 years,1,Hombre,45
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,7,30 to 34 years,2,Mujer,120
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,15,70 to 74 years,1,Hombre,391
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,8,35 to 39 years,2,Mujer,397
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,11,50 to 54 years,2,Mujer,676
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,12,55 to 59 years,2,Mujer,466
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,14,65 to 69 years,2,Mujer,252
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,2,Difícil Conseguirla,2,Difícil Conseguirla,6,25 to 29 years,1,Hombre,773
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,2,Difícil Conseguirla,2,Difícil Conseguirla,6,25 to 29 years,2,Mujer,630
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,2,Difícil Conseguirla,2,Difícil Conseguirla,7,30 to 34 years,1,Hombre,710
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,2,Difícil Conseguirla,2,Difícil Conseguirla,9,40 to 44 years,1,Hombre,2172
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,2,Difícil Conseguirla,2,Difícil Conseguirla,9,40 to 44 years,2,Mujer,175
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,2,Difícil Conseguirla,2,Difícil Conseguirla,11,50 to 54 years,1,Hombre,1292
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,4,15 to 19 years,1,Hombre,1397
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,5,20 to 24 years,1,Hombre,919
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,5,20 to 24 years,2,Mujer,819
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,6,25 to 29 years,2,Mujer,352
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,7,30 to 34 years,1,Hombre,995
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,8,35 to 39 years,2,Mujer,247
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,9,40 to 44 years,2,Mujer,263
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,10,45 to 49 years,1,Hombre,320
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,12,55 to 59 years,2,Mujer,271
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,2,Difícil Conseguirla,4,Muy Fácil Conseguirla,4,15 to 19 years,1,Hombre,32
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,2,Difícil Conseguirla,4,Muy Fácil Conseguirla,4,15 to 19 years,2,Mujer,32
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,2,Difícil Conseguirla,4,Muy Fácil Conseguirla,6,25 to 29 years,2,Mujer,213
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,2,Difícil Conseguirla,4,Muy Fácil Conseguirla,8,35 to 39 years,1,Hombre,406
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,2,Difícil Conseguirla,4,Muy Fácil Conseguirla,10,45 to 49 years,2,Mujer,221
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,2,Difícil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),9,40 to 44 years,1,Hombre,292
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,8,35 to 39 years,2,Mujer,134
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,10,45 to 49 years,1,Hombre,489
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,12,55 to 59 years,2,Mujer,315
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,5,20 to 24 years,2,Mujer,32
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,6,25 to 29 years,2,Mujer,178
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,7,30 to 34 years,1,Hombre,134
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,7,30 to 34 years,2,Mujer,32
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,8,35 to 39 years,1,Hombre,32
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,8,35 to 39 years,2,Mujer,37
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,9,40 to 44 years,1,Hombre,339
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,3,Fácil Conseguirla,4,Muy Fácil Conseguirla,7,30 to 34 years,2,Mujer,324
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,3,Fácil Conseguirla,4,Muy Fácil Conseguirla,8,35 to 39 years,1,Hombre,341
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),6,25 to 29 years,1,Hombre,111
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,4,Muy Fácil Conseguirla,3,Fácil Conseguirla,7,30 to 34 years,1,Hombre,32
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),1,Imposible Conseguirla,8,35 to 39 years,2,Mujer,169
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),2,Difícil Conseguirla,5,20 to 24 years,1,Hombre,1097
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,4,15 to 19 years,2,Mujer,997
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,7,30 to 34 years,2,Mujer,354
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,8,35 to 39 years,2,Mujer,108
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,5,20 to 24 years,1,Hombre,373
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,7,30 to 34 years,2,Mujer,571
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,8,35 to 39 years,1,Hombre,176
5,Ni Fácil ni Difícil Conseguirla (espontánea),4,Muy Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),5,Ni Fácil ni Difícil Conseguirla (espontánea),7,30 to 34 years,2,Mujer,141
5,Ni Fácil ni Difícil Conseguirla (espontánea),5,Ni Fácil ni Difícil Conseguirla (espontánea),1,Imposible Conseguirla,1,Imposible Conseguirla,10,45 to 49 years,2,Mujer,2180
